Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits,Adj Factor
2021-10-08,135.573608398,137.332702637,134.847030640,136.921600342,111.330603608,"3,902,940",0.00,0.00,0.813097446
2021-10-11,137.189300537,137.743789673,136.137664795,136.166351318,110.716512556,"2,921,792",0.00,0.00,0.813097446
2021-10-12,135.956024170,136.042068481,134.130020142,134.292541504,109.192922581,"3,293,436",0.00,0.00,0.813097446
2021-10-13,134.340347290,135.191207886,133.518157959,134.569793701,109.418355634,"3,013,003",0.00,0.00,0.813097446
2021-10-14,134.837478638,137.590820313,134.808792114,137.084136963,111.462761720,"4,410,668",0.00,0.00,0.813097446
2021-10-15,137.084136963,138.479919434,136.510513306,138.250473022,112.411106592,"3,371,049",0.00,0.00,0.813097446
2021-10-18,137.667297363,138.565963745,135.525817871,136.061187744,110.631004322,"6,437,189",0.00,0.00,0.813097446
2021-10-19,134.875717163,136.653915405,134.340347290,135.736145020,110.366712913,"4,539,117",0.00,0.00,0.813097446
2021-10-20,135.449325562,135.946456909,134.512420654,135.659652710,110.304517211,"6,474,008",0.00,0.00,0.813097446
2021-10-21,127.638626099,127.839385986,122.466537476,122.686424255,99.756018282,"32,913,959",0.00,0.00,0.813097446
2021-10-22,122.418739319,124.521987915,121.042068481,122.256210327,99.406212436,"12,114,981",0.00,0.00,0.813097446
2021-10-25,121.921607971,122.992355347,121.357551575,122.026771545,99.219656348,"6,667,204",0.00,0.00,0.813097446
2021-10-26,121.912048340,122.657745361,121.185470581,121.539199829,98.823213030,"8,912,861",0.00,0.00,0.813097446
2021-10-27,121.835563660,122.256210327,119.512428284,119.665390015,97.299623055,"7,294,176",0.00,0.00,0.813097446
2021-10-28,119.665390015,120.755256653,119.139579773,120.305923462,97.820439165,"6,802,138",0.00,0.00,0.813097446
2021-10-29,119.913955688,120.764816284,119.416824341,119.598472595,97.245212672,"6,188,973",0.00,0.00,0.813097446
2021-11-01,119.550666809,120.755256653,118.393882751,120.726577759,98.162472100,"6,177,153",0.00,0.00,0.813097446
2021-11-02,120.745697021,121.577438354,119.416824341,120.630973816,98.084736778,"4,722,062",0.00,0.00,0.813097446
2021-11-03,120.678779602,121.692161560,120.152961731,121.539199829,98.823213030,"5,670,784",0.00,0.00,0.813097446
2021-11-04,123.050003052,123.339996338,119.900001526,120.849998474,98.262825169,"7,208,700",0.00,1.05,0.813097446
2021-11-05,121.430000305,123.769996643,121.430000305,123.610000610,105.130296747,"6,790,500",0.00,0.00,0.850499929
2021-11-08,123.989997864,124.779998779,123.529998779,124.540000916,105.921261941,"5,625,300",0.00,0.00,0.850499929
2021-11-09,122.559997559,122.900001526,120.260002136,120.849998474,102.782915126,"7,236,600",1.64,0.00,0.850499929
2021-11-10,121.000000000,122.430000305,119.930000305,120.220001221,103.653739956,"6,270,300",0.00,0.00,0.862200457
2021-11-11,120.900001526,121.790000916,120.080001831,120.269996643,103.696846032,"4,643,300",0.00,0.00,0.862200457
2021-11-12,120.000000000,120.639999390,118.779998779,118.959999084,102.567365538,"5,418,300",0.00,0.00,0.862200457
2021-11-15,119.540000916,120.160003662,118.309997559,118.870002747,102.489770655,"5,046,300",0.00,0.00,0.862200457
2021-11-16,118.919998169,119.900001526,118.419998169,118.459999084,102.136265310,"4,750,800",0.00,0.00,0.862200457
2021-11-17,118.379997253,119.330001831,117.779998779,118.059997559,101.791383812,"4,043,300",0.00,0.00,0.862200457
2021-11-18,118.360000610,118.360000610,116.309997559,116.660003662,100.584308435,"5,046,900",0.00,0.00,0.862200457
2021-11-19,116.489997864,116.559997559,115.269996643,116.050003052,100.058365630,"5,380,200",0.00,0.00,0.862200457
2021-11-22,116.000000000,118.809997559,115.190002441,116.470001221,100.420488243,"6,416,200",0.00,0.00,0.862200457
2021-11-23,116.790000916,117.940002441,116.040000916,116.790000916,100.696392126,"4,912,800",0.00,0.00,0.862200457
2021-11-24,116.160003662,117.269996643,116.080001831,116.730003357,100.644662204,"3,220,800",0.00,0.00,0.862200457
2021-11-26,115.000000000,116.339996338,114.559997559,115.809997559,99.851432784,"3,322,000",0.00,0.00,0.862200457
2021-11-29,118.620002747,119.610000610,117.529998779,118.500000000,102.170754118,"8,949,800",0.00,0.00,0.862200457
2021-11-30,117.500000000,119.239997864,116.449996948,117.099998474,100.963672163,"9,252,700",0.00,0.00,0.862200457
2021-12-01,118.250000000,118.930000305,116.849998474,116.919998169,100.808475817,"5,958,300",0.00,0.00,0.862200457
2021-12-02,117.370002747,117.980003357,116.559997559,116.900001526,100.791234703,"5,267,100",0.00,0.00,0.862200457
2021-12-03,117.360000610,119.360000610,117.360000610,118.839996338,102.463899115,"6,630,100",0.00,0.00,0.862200457
2021-12-06,119.400001526,121.150001526,119.400001526,119.910003662,103.386459919,"4,785,600",0.00,0.00,0.862200457
2021-12-07,120.480003357,122.080001831,120.069999695,121.580001831,104.826333103,"5,194,000",0.00,0.00,0.862200457
2021-12-08,122.000000000,123.379997253,121.519996643,123.019996643,106.067897288,"5,483,900",0.00,0.00,0.862200457
2021-12-09,122.150001526,123.949996948,121.790000916,123.569999695,106.542110170,"4,601,100",0.00,0.00,0.862200457
2021-12-10,124.300003052,125.330001831,123.360000610,124.089996338,106.990451513,"4,966,900",0.00,0.00,0.862200457
2021-12-13,123.760002136,124.360000610,120.790000916,122.580001831,105.688533560,"6,847,500",0.00,0.00,0.862200457
2021-12-14,122.349998474,125.029998779,122.300003052,123.760002136,106.705930362,"5,716,100",0.00,0.00,0.862200457
2021-12-15,123.800003052,124.819999695,122.180000305,123.110000610,106.145498749,"4,990,000",0.00,0.00,0.862200457
2021-12-16,123.510002136,126.639999390,123.480003357,125.930000305,108.576903774,"7,280,500",0.00,0.00,0.862200457
2021-12-17,125.870002747,128.639999390,125.209999084,127.400001526,109.844339498,"10,379,000",0.00,0.00,0.862200457
2021-12-20,125.720001221,127.199996948,124.699996948,127.059997559,109.551187922,"4,941,400",0.00,0.00,0.862200457
2021-12-21,127.660003662,129.339996338,127.660003662,128.970001221,111.197993952,"4,856,000",0.00,0.00,0.862200457
2021-12-22,129.059997559,129.789993286,127.599998474,129.750000000,111.870509255,"3,923,200",0.00,0.00,0.862200457
2021-12-23,130.000000000,130.960006714,129.520004272,130.630004883,112.629249867,"3,649,000",0.00,0.00,0.862200457
2021-12-27,130.630004883,131.649993896,129.949996948,131.619995117,113.482819899,"4,293,900",0.00,0.00,0.862200457
2021-12-28,131.600006104,133.220001221,131.589996338,132.630004883,114.353650781,"3,445,200",0.00,0.00,0.862200457
2021-12-29,132.399993896,134.210006714,132.300003052,133.350006104,114.974436162,"4,239,900",0.00,0.00,0.862200457
2021-12-30,133.750000000,134.369995117,133.330001831,133.910003662,115.457266313,"3,158,100",0.00,0.00,0.862200457
2021-12-31,134.000000000,134.990005493,133.610000610,133.660003662,115.241716199,"3,362,100",0.00,0.00,0.862200457
2022-01-03,134.070007324,136.289993286,133.630004883,136.039993286,117.293744339,"4,605,900",0.00,0.00,0.862200457
2022-01-04,136.100006104,139.949996948,135.899993896,138.020004272,119.000910716,"7,300,000",0.00,0.00,0.862200457
2022-01-05,138.309997559,142.199996948,137.880004883,138.220001221,119.173348176,"8,956,900",0.00,0.00,0.862200457
2022-01-06,138.199996948,138.410003662,132.509994507,135.339996338,116.690206651,"9,908,100",0.00,0.00,0.862200457
2022-01-07,134.899993896,135.660003662,133.509994507,134.830001831,116.250489154,"5,238,100",0.00,0.00,0.862200457
2022-01-10,134.470001221,136.199996948,133.380004883,135.029998779,116.422926614,"5,432,800",0.00,0.00,0.862200457
2022-01-11,130.520004272,133.250000000,127.970001221,132.869995117,114.560570470,"11,105,300",0.00,0.00,0.862200457
2022-01-12,133.250000000,134.470001221,131.369995117,133.589996338,115.181355852,"5,352,000",0.00,0.00,0.862200457
2022-01-13,133.899993896,136.050003052,133.559997559,134.759994507,116.190128807,"4,868,300",0.00,0.00,0.862200457
2022-01-14,134.550003052,135.139999390,133.300003052,134.210006714,115.715929081,"5,310,300",0.00,0.00,0.862200457
2022-01-18,132.949996948,133.889999390,131.779998779,132.940002441,114.620930817,"5,246,700",0.00,0.00,0.862200457
2022-01-19,132.899993896,133.899993896,131.500000000,131.580001831,113.448337670,"4,103,700",0.00,0.00,0.862200457
2022-01-20,131.259994507,132.880004883,130.570007324,130.820007324,112.793070059,"5,278,200",0.00,0.00,0.862200457
2022-01-21,131.649993896,131.869995117,129.270004272,129.350006104,111.525634335,"5,907,000",0.00,0.00,0.862200457
2022-01-24,127.989997864,129.149993896,124.190002441,128.820007324,111.068669146,"13,484,000",0.00,0.00,0.862200457
2022-01-25,129.139999390,137.339996338,128.300003052,136.100006104,117.345487418,"19,715,700",0.00,0.00,0.862200457
2022-01-26,136.470001221,137.070007324,133.130004883,134.259994507,115.759028579,"8,336,000",0.00,0.00,0.862200457
2022-01-27,133.660003662,134.750000000,132.080001831,132.520004272,114.258808204,"5,497,300",0.00,0.00,0.862200457
2022-01-28,133.190002441,134.529998779,131.789993286,134.500000000,115.965961425,"5,471,500",0.00,0.00,0.862200457
2022-01-31,134.089996338,134.089996338,132.300003052,133.570007324,115.164121315,"5,859,000",0.00,0.00,0.862200457
2022-02-01,133.759994507,135.960006714,132.500000000,135.529998779,116.854026843,"6,206,400",0.00,0.00,0.862200457
2022-02-02,135.699996948,137.559997559,135.259994507,137.250000000,118.337012681,"5,357,200",0.00,0.00,0.862200457
2022-02-03,137.000000000,138.759994507,135.830001831,137.779998779,118.793977870,"6,100,800",0.00,0.00,0.862200457
2022-02-04,137.860000610,138.820007324,136.220001221,137.149993896,118.250787372,"4,142,000",0.00,0.00,0.862200457
2022-02-07,137.449996948,137.820007324,136.270004272,137.240005493,118.328395412,"3,759,000",0.00,0.00,0.862200457
2022-02-08,137.229995728,137.520004272,135.779998779,137.020004272,118.138710259,"4,181,800",0.00,0.00,0.862200457
2022-02-09,137.839996338,138.350006104,136.830001831,137.789993286,118.802595139,"5,393,500",0.00,0.00,0.862200457
2022-02-10,135.470001221,136.559997559,133.169998169,133.520004272,115.121008661,"5,978,600",1.64,0.00,0.862200457
2022-02-11,133.899993896,134.710006714,132.380004883,132.690002441,115.828074199,"4,176,200",0.00,0.00,0.872922391
2022-02-14,132.589996338,132.649993896,129.070007324,130.149993896,113.610843867,"5,345,300",0.00,0.00,0.872922391
2022-02-15,130.639999390,131.679992676,129.610000610,129.940002441,113.427537624,"4,394,000",0.00,0.00,0.872922391
2022-02-16,129.449996948,130.440002441,128.259994507,129.179992676,112.764108082,"4,875,600",0.00,0.00,0.872922391
2022-02-17,128.050003052,128.500000000,124.849998474,124.970001221,109.089112275,"6,797,000",0.00,0.00,0.872922391
2022-02-18,124.940002441,125.440002441,123.610000610,124.349998474,108.547897995,"4,609,200",0.00,0.00,0.872922391
2022-02-22,124.199996948,125.000000000,122.680000305,123.919998169,108.172541100,"5,349,700",0.00,0.00,0.872922391
2022-02-23,124.379997253,124.699996948,121.870002747,122.069999695,106.557636009,"4,086,400",0.00,0.00,0.872922391
2022-02-24,120.000000000,122.099998474,118.809997559,121.970001221,106.470345102,"6,563,200",0.00,0.00,0.872922391
2022-02-25,122.050003052,124.260002136,121.449996948,124.180000305,108.399502787,"4,460,900",0.00,0.00,0.872922391
2022-02-28,122.209999084,123.389999390,121.040000916,122.510002136,106.941723992,"6,757,300",0.00,0.00,0.872922391
2022-03-01,122.669998169,123.389999390,120.699996948,121.349998474,105.929130822,"4,873,300",0.00,0.00,0.872922391
2022-03-02,122.589996338,124.639999390,121.800003052,123.860000610,108.120167888,"4,891,400",0.00,0.00,0.872922391
2022-03-03,124.959999084,126.669998169,124.239997864,125.930000305,109.927116971,"5,206,600",0.00,0.00,0.872922391
2022-03-04,124.400001526,127.349998474,124.209999084,126.620002747,110.529435552,"4,402,400",0.00,0.00,0.872922391
2022-03-07,126.470001221,127.910003662,125.620002747,126.069999695,110.049325573,"5,047,400",0.00,0.00,0.872922391
2022-03-08,126.620002747,128.350006104,124.819999695,125.680000305,109.708886373,"4,887,600",0.00,0.00,0.872922391
2022-03-09,127.410003662,128.100006104,125.910003662,126.220001221,110.180265264,"4,403,500",0.00,0.00,0.872922391
2022-03-10,125.750000000,126.029998779,123.129997253,124.349998474,108.547897995,"5,326,800",0.00,0.00,0.872922391
2022-03-11,125.000000000,126.769996643,123.910003662,123.959999084,108.207458795,"4,119,600",0.00,0.00,0.872922391
2022-03-14,124.449996948,125.160003662,122.690002441,123.940002441,108.190003278,"3,289,200",0.00,0.00,0.872922391
2022-03-15,124.000000000,125.940002441,123.220001221,125.639999390,109.673968678,"4,021,200",0.00,0.00,0.872922391
2022-03-16,126.500000000,127.279998779,124.709999084,127.040000916,110.896061358,"4,292,800",0.00,0.00,0.872922391
2022-03-17,127.099998474,128.289993286,126.529998779,127.959999084,111.699148359,"3,671,900",0.00,0.00,0.872922391
2022-03-18,127.379997253,128.929992676,126.370002747,128.759994507,112.397482276,"7,466,000",0.00,0.00,0.872922391
2022-03-21,129.000000000,129.740005493,127.400001526,128.100006104,111.821363621,"3,384,600",0.00,0.00,0.872922391
2022-03-22,128.500000000,129.300003052,127.849998474,129.059997559,112.659361657,"2,690,200",0.00,0.00,0.872922391
2022-03-23,129.080001831,129.320007324,128.250000000,128.300003052,111.995945435,"2,924,500",0.00,0.00,0.872922391
2022-03-24,128.330001831,129.369995117,127.800003052,129.250000000,112.825219043,"2,971,100",0.00,0.00,0.872922391
2022-03-25,129.500000000,131.399993896,129.309997559,131.350006104,114.658361392,"3,530,200",0.00,0.00,0.872922391
2022-03-28,130.820007324,131.500000000,129.600006104,131.470001221,114.763107817,"2,483,500",0.00,0.00,0.872922391
2022-03-29,132.039993286,132.839996338,130.429992676,131.940002441,115.173382406,"5,791,000",0.00,0.00,0.872922391
2022-03-30,132.009994507,133.080001831,131.389999390,132.130004883,115.339239791,"2,622,900",0.00,0.00,0.872922391
2022-03-31,130.720001221,131.880004883,130.000000000,130.020004272,113.497373014,"4,274,000",0.00,0.00,0.872922391
2022-04-01,129.660003662,130.270004272,128.059997559,130.149993896,113.610843867,"4,012,400",0.00,0.00,0.872922391
2022-04-04,130.259994507,130.449996948,128.929992676,130.270004272,113.715603611,"2,809,800",0.00,0.00,0.872922391
2022-04-05,129.850006104,131.229995728,128.660003662,128.889999390,112.510966449,"3,107,200",0.00,0.00,0.872922391
2022-04-06,127.779998779,129.509994507,127.250000000,129.389999390,112.947427645,"3,958,100",0.00,0.00,0.872922391
2022-04-07,128.869995117,129.250000000,126.730003357,128.550003052,112.214176033,"3,538,300",0.00,0.00,0.872922391
2022-04-08,128.009994507,128.779998779,127.269996643,127.730003357,111.498379939,"3,143,300",0.00,0.00,0.872922391
2022-04-11,127.949996948,128.179992676,126.180000305,126.370002747,110.311204954,"3,202,500",0.00,0.00,0.872922391
2022-04-12,126.419998169,127.339996338,125.580001831,125.980003357,109.970765755,"2,691,000",0.00,0.00,0.872922391
2022-04-13,125.639999390,126.669998169,124.910003662,126.139999390,110.110429874,"3,064,900",0.00,0.00,0.872922391
2022-04-14,128.929992676,130.580001831,126.379997253,126.559997559,110.477055680,"6,384,200",0.00,0.00,0.872922391
2022-04-18,126.599998474,127.389999390,125.529998779,126.169998169,110.136616480,"4,884,200",0.00,0.00,0.872922391
2022-04-19,126.080001831,129.399993896,126.000000000,129.149993896,112.737921476,"7,971,400",0.00,0.00,0.872922391
2022-04-20,135.000000000,139.559997559,133.380004883,138.320007324,120.742631523,"17,859,200",0.00,0.00,0.872922391
2022-04-21,138.229995728,141.880004883,137.350006104,139.850006104,122.078201716,"9,922,300",0.00,0.00,0.872922391
2022-04-22,139.699996948,140.440002441,137.350006104,138.250000000,120.681520562,"6,508,600",0.00,0.00,0.872922391
2022-04-25,137.589996338,139.649993896,135.190002441,139.100006104,121.423509923,"5,748,300",0.00,0.00,0.872922391
2022-04-26,139.000000000,139.869995117,136.169998169,136.190002441,118.883302568,"4,956,200",0.00,0.00,0.872922391
2022-04-27,135.779998779,137.119995117,134.630004883,135.059997559,117.896896004,"4,369,100",0.00,0.00,0.872922391
2022-04-28,136.850006104,136.990005493,134.809997559,135.740005493,118.490490156,"4,474,300",0.00,0.00,0.872922391
2022-04-29,135.130004883,135.550003052,132.000000000,132.210006714,115.409075181,"5,078,700",0.00,0.00,0.872922391
2022-05-02,133.000000000,133.770004272,130.889999390,133.039993286,116.133589044,"4,213,500",0.00,0.00,0.872922391
2022-05-03,133.000000000,133.600006104,131.990005493,132.520004272,115.679678991,"3,688,600",0.00,0.00,0.872922391
2022-05-04,132.869995117,137.869995117,132.139999390,137.399993896,119.939531202,"5,932,600",0.00,0.00,0.872922391
2022-05-05,136.460006714,137.259994507,134.759994507,135.919998169,118.647609793,"5,957,400",0.00,0.00,0.872922391
2022-05-06,135.470001221,137.990005493,135.470001221,137.669998169,120.175223977,"7,306,400",0.00,0.00,0.872922391
2022-05-09,134.410003662,136.350006104,133.320007324,134.440002441,117.355688384,"7,647,900",1.65,0.00,0.872922391
2022-05-10,135.000000000,135.410003662,128.429992676,129.130004883,114.121095982,"8,642,400",0.00,0.00,0.883769005
2022-05-11,129.860000610,132.960006714,129.860000610,130.750000000,115.552797455,"5,301,100",0.00,0.00,0.883769005
2022-05-12,131.270004272,133.619995117,130.410003662,132.899993896,117.452895422,"5,384,800",0.00,0.00,0.883769005
2022-05-13,133.000000000,133.800003052,131.050003052,133.600006104,118.071544514,"4,195,100",0.00,0.00,0.883769005
2022-05-16,133.100006104,136.509994507,132.410003662,135.029998779,119.335327719,"4,250,400",0.00,0.00,0.883769005
2022-05-17,137.190002441,138.369995117,135.639999390,138.369995117,122.287112961,"4,372,900",0.00,0.00,0.883769005
2022-05-18,137.100006104,137.619995117,132.169998169,132.940002441,117.488253734,"6,003,000",0.00,0.00,0.883769005
2022-05-19,132.000000000,132.320007324,128.710006714,129.660003662,114.589492476,"5,819,700",0.00,0.00,0.883769005
2022-05-20,130.179992676,130.369995117,125.800003052,128.479995728,113.546638037,"6,914,500",0.00,0.00,0.883769005
2022-05-23,129.500000000,131.949996948,129.419998169,131.169998169,115.923978819,"3,591,500",0.00,0.00,0.883769005
2022-05-24,130.570007324,134.369995117,130.419998169,133.800003052,118.248295618,"4,189,700",0.00,0.00,0.883769005
2022-05-25,132.860000610,134.820007324,132.860000610,134.389999390,118.769716095,"3,299,300",0.00,0.00,0.883769005
2022-05-26,135.000000000,137.550003052,134.520004272,136.889999390,120.979138609,"3,929,300",0.00,0.00,0.883769005
2022-05-27,137.389999390,139.740005493,137.240005493,139.270004272,123.082513157,"4,608,000",0.00,0.00,0.883769005
2022-05-31,138.199996948,139.830001831,136.809997559,138.839996338,122.702485472,"7,978,100",0.00,0.00,0.883769005
2022-06-01,139.669998169,140.470001221,138.520004272,139.429992676,123.223905949,"3,796,500",0.00,0.00,0.883769005
2022-06-02,139.449996948,140.289993286,136.850006104,140.149993896,123.860220712,"3,734,800",0.00,0.00,0.883769005
2022-06-03,140.259994507,142.580001831,139.740005493,141.179992676,124.770501708,"4,352,200",0.00,0.00,0.883769005
2022-06-06,142.979995728,144.729995728,142.000000000,142.880004883,126.272919806,"4,766,900",0.00,0.00,0.883769005
2022-06-07,142.600006104,142.979995728,140.960006714,142.779998779,126.184537511,"2,887,100",0.00,0.00,0.883769005
2022-06-08,142.070007324,142.800003052,140.149993896,140.830001831,124.461190648,"3,005,700",0.00,0.00,0.883769005
2022-06-09,140.149993896,141.039993286,137.929992676,137.960006714,121.924777917,"3,591,000",0.00,0.00,0.883769005
2022-06-10,137.800003052,137.800003052,135.250000000,136.190002441,120.360503002,"4,659,500",0.00,0.00,0.883769005
2022-06-13,133.970001221,137.570007324,133.759994507,135.110000610,119.406030858,"6,486,000",0.00,0.00,0.883769005
2022-06-14,135.000000000,136.949996948,134.860000610,135.720001221,119.945130491,"4,607,800",0.00,0.00,0.883769005
2022-06-15,136.009994507,138.449996948,135.580001831,137.059997559,121.129377721,"4,606,900",0.00,0.00,0.883769005
2022-06-16,135.300003052,136.240005493,134.389999390,135.669998169,119.900939343,"5,386,400",0.00,0.00,0.883769005
2022-06-17,135.990005493,136.979995728,132.850006104,135.020004272,119.326494884,"12,968,500",0.00,0.00,0.883769005
2022-06-21,135.899993896,138.500000000,135.899993896,137.850006104,121.827562787,"4,089,300",0.00,0.00,0.883769005
2022-06-22,136.100006104,138.179992676,136.029998779,137.080001831,121.147056877,"3,791,500",0.00,0.00,0.883769005
2022-06-23,137.139999390,138.619995117,136.500000000,138.440002441,122.348983264,"4,547,900",0.00,0.00,0.883769005
2022-06-24,139.199996948,142.369995117,139.130004883,142.059997559,125.548222748,"11,493,000",0.00,0.00,0.883769005
2022-06-27,142.259994507,143.830001831,141.949996948,142.800003052,126.202216667,"3,936,000",0.00,0.00,0.883769005
2022-06-28,142.919998169,144.160003662,141.320007324,141.860000610,125.371471644,"4,064,800",0.00,0.00,0.883769005
2022-06-29,142.740005493,143.520004272,139.500000000,140.710006714,124.355142682,"4,161,500",0.00,0.00,0.883769005
2022-06-30,139.580001831,142.460006714,139.279998779,141.190002441,124.779348029,"4,878,000",0.00,0.00,0.883769005
2022-07-01,141.000000000,141.669998169,139.259994507,141.119995117,124.717477726,"4,011,900",0.00,0.00,0.883769005
2022-07-05,139.970001221,139.970001221,135.270004272,137.619995117,121.624286207,"6,273,400",0.00,0.00,0.883769005
2022-07-06,138.000000000,139.139999390,137.130004883,138.080001831,122.030825883,"3,237,000",0.00,0.00,0.883769005
2022-07-07,138.910003662,141.320007324,138.830001831,140.830001831,124.461190648,"3,897,100",0.00,0.00,0.883769005
2022-07-08,140.759994507,141.320007324,139.820007324,140.470001221,124.143033266,"2,820,800",0.00,0.00,0.883769005
2022-07-11,140.619995117,141.869995117,140.130004883,141.000000000,124.611429760,"3,904,700",0.00,0.00,0.883769005
2022-07-12,140.839996338,141.550003052,138.570007324,139.179992676,123.002963697,"3,235,400",0.00,0.00,0.883769005
2022-07-13,137.179992676,138.899993896,136.800003052,137.179992676,121.235425687,"4,123,200",0.00,0.00,0.883769005
2022-07-14,135.600006104,139.429992676,135.020004272,139.059997559,122.896915732,"5,298,400",0.00,0.00,0.883769005
2022-07-15,140.679992676,140.679992676,138.610000610,139.919998169,123.656957616,"4,519,300",0.00,0.00,0.883769005
2022-07-18,140.149993896,140.309997559,137.779998779,138.130004883,122.075017030,"8,231,700",0.00,0.00,0.883769005
2022-07-19,131.580001831,132.559997559,127.720001221,130.880004883,115.667691741,"29,690,500",0.00,0.00,0.883769005
2022-07-20,130.699996948,130.720001221,128.059997559,129.179992676,114.165273644,"9,882,000",0.00,0.00,0.883769005
2022-07-21,128.750000000,128.809997559,125.129997253,127.150001526,112.371230384,"11,975,400",0.00,0.00,0.883769005
2022-07-22,127.029998779,128.320007324,125.709999084,128.250000000,113.343374941,"6,467,200",0.00,0.00,0.883769005
2022-07-25,128.440002441,129.130004883,127.900001526,128.539993286,113.599662020,"4,702,400",0.00,0.00,0.883769005
2022-07-26,128.259994507,129.300003052,127.629997253,128.080001831,113.193135829,"3,645,300",0.00,0.00,0.883769005
2022-07-27,127.970001221,129.429992676,127.580001831,129.119995117,114.112249661,"4,175,600",0.00,0.00,0.883769005
2022-07-28,128.750000000,129.809997559,128.610000610,129.220001221,114.200631956,"3,913,700",0.00,0.00,0.883769005
2022-07-29,129.520004272,131.000000000,129.309997559,130.789993286,115.588142282,"5,786,800",0.00,0.00,0.883769005
2022-08-01,130.750000000,132.699996948,130.699996948,132.039993286,116.692853538,"4,142,100",0.00,0.00,0.883769005
2022-08-02,132.199996948,132.779998779,130.509994507,131.809997559,116.489590443,"4,403,600",0.00,0.00,0.883769005
2022-08-03,131.820007324,132.860000610,131.320007324,132.339996338,116.957986937,"3,088,500",0.00,0.00,0.883769005
2022-08-04,132.149993896,132.289993286,131.020004272,131.639999390,116.339351330,"3,179,800",0.00,0.00,0.883769005
2022-08-05,131.250000000,132.669998169,131.070007324,132.479995728,117.081714058,"2,586,500",0.00,0.00,0.883769005
2022-08-08,133.100006104,133.350006104,132.020004272,132.610000610,117.196608344,"3,821,200",0.00,0.00,0.883769005
2022-08-09,129.919998169,130.789993286,129.119995117,129.470001221,114.421574207,"3,496,000",1.65,0.00,0.883769005
2022-08-10,130.750000000,131.779998779,130.339996338,131.500000000,117.715825884,"3,664,000",0.00,0.00,0.895177383
2022-08-11,132.360000610,133.229995728,132.000000000,132.539993286,118.646804352,"3,501,900",0.00,0.00,0.895177383
2022-08-12,132.619995117,134.089996338,131.979995728,134.009994507,119.962716198,"2,766,900",0.00,0.00,0.895177383
2022-08-15,132.960006714,135.190002441,132.240005493,134.929992676,120.786277752,"2,791,200",0.00,0.00,0.895177383
2022-08-16,134.600006104,137.369995117,134.449996948,136.559997559,122.245421257,"4,313,600",0.00,0.00,0.895177383
2022-08-17,136.460006714,138.419998169,136.300003052,137.789993286,123.346485614,"3,667,600",0.00,0.00,0.895177383
2022-08-18,137.789993286,139.119995117,137.750000000,139.070007324,124.492325231,"3,177,700",0.00,0.00,0.895177383
2022-08-19,138.750000000,139.339996338,137.660003662,138.369995117,123.865690135,"3,155,800",0.00,0.00,0.895177383
2022-08-22,137.649993896,137.850006104,135.470001221,135.550003052,121.341297018,"3,093,600",0.00,0.00,0.895177383
2022-08-23,135.369995117,136.100006104,134.720001221,134.740005493,120.616205523,"4,141,800",0.00,0.00,0.895177383
2022-08-24,134.889999390,135.110000610,133.110000610,133.229995728,119.264478932,"2,855,400",0.00,0.00,0.895177383
2022-08-25,133.649993896,134.429992676,133.070007324,133.979995728,119.935861970,"2,706,000",0.00,0.00,0.895177383
2022-08-26,134.100006104,134.179992676,130.339996338,130.380004883,116.713231586,"4,185,300",0.00,0.00,0.895177383
2022-08-29,129.990005493,131.419998169,129.570007324,130.309997559,116.650562613,"2,783,000",0.00,0.00,0.895177383
2022-08-30,130.559997559,130.770004272,129.289993286,129.580001831,115.997086948,"2,407,900",0.00,0.00,0.895177383
2022-08-31,129.919998169,130.000000000,128.399993896,128.449996948,114.985532134,"3,490,400",0.00,0.00,0.895177383
2022-09-01,128.399993896,129.820007324,127.739997864,129.660003662,116.068702777,"3,396,200",0.00,0.00,0.895177383
2022-09-02,130.300003052,130.559997559,127.239997864,127.790000916,114.394718612,"3,040,600",0.00,0.00,0.895177383
2022-09-06,127.800003052,128.059997559,126.300003052,126.720001221,113.436879085,"3,347,100",0.00,0.00,0.895177383
2022-09-07,126.690002441,127.870002747,126.279998779,127.709999084,114.323102782,"2,401,500",0.00,0.00,0.895177383
2022-09-08,127.199996948,128.539993286,126.589996338,128.470001221,115.003439506,"2,964,600",0.00,0.00,0.895177383
2022-09-09,128.899993896,129.490005493,128.059997559,129.190002441,115.647968315,"3,291,900",0.00,0.00,0.895177383
2022-09-12,130.330001831,130.990005493,129.889999390,130.660003662,116.963880161,"3,741,100",0.00,0.00,0.895177383
2022-09-13,129.139999390,129.910003662,126.769996643,127.250000000,113.911322006,"4,565,600",0.00,0.00,0.895177383
2022-09-14,127.500000000,129.000000000,126.849998474,127.690002441,114.305202240,"3,819,100",0.00,0.00,0.895177383
2022-09-15,127.389999390,127.470001221,124.900001526,125.489997864,112.335807899,"5,141,700",0.00,0.00,0.895177383
2022-09-16,124.360000610,127.529998779,123.830001831,127.269996643,113.929222548,"9,839,700",0.00,0.00,0.895177383
2022-09-19,126.489997864,128.059997559,126.279998779,127.730003357,114.341010155,"3,981,600",0.00,0.00,0.895177383
2022-09-20,126.900001526,126.989997864,125.519996643,126.300003052,113.060906224,"2,837,500",0.00,0.00,0.895177383
2022-09-21,126.889999390,127.839996338,124.919998169,124.930000305,111.834510750,"3,389,500",0.00,0.00,0.895177383
